"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-05-24",,"allStars","https://www.amazon.com/VERTHMOE-Fathers-Dad-Nothing-Daughter/dp/B0F144RYGN/ref=zg_bsnr_c_hi_d_sccl_7/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F144RYGN&th=1","true","false","false","3",,,"B0F144RYGN","B0F144RYGN","5",,"I used a different (earlier?) version of this knife and the current version addressed many of my concerns with that model. It keeps the same small, sturdy form factor, weighs almost nothing, great for hooking onto a belt loop. With the new bottle opener, I wouldn't recommend putting it in your pants pocket, it catches easily. The bottle opener itself seems to work well without adding unnecessary flourishes to the tool. One complaint I had before and still is that it's a little cumbersome to open one-handed, although now you could potentially practice hooking onto the bottle opener. Unlike the previous version, though, this one locks in place when open, and immediately feels safer because of it. I feel comfortable gripping a little tighter around the body knowing the blade isn't going to chop down on my finger. There's a little thumb catch to release the lock and close it back up. It comes reasonably sharp, and that beak-like point is great for starting a cut -- once you get started, easy draw slice. A convenient knife to have on hand.","R1IELWCVTQVJWC",,,,,,,,,,,,"Good Belt Tool","https://www.amazon.com/gp/customer-reviews/R1IELWCVTQVJWC/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F144RYGN","Reviewed in the United States on May 24, 2025",,,"amzn1.account.AFHB5UKZRHFUFJUEMHOJT2I6WGYQ","https://www.amazon.com/gp/profile/amzn1.account.AFHB5UKZRHFUFJUEMHOJT2I6WGYQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: Multitool With No Engraving","B0F144RYGN","Style","Multitool With No Engraving",,,,
"United States",,"2025-05-22",,"allStars","https://www.amazon.com/VERTHMOE-Fathers-Dad-Nothing-Daughter/dp/B0F144RYGN/ref=zg_bsnr_c_hi_d_sccl_7/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F144RYGN&th=1","true","false","false","4",,,"B0F144RYGN","B0F144RYGN","5",,"I'm giving this little guy a 5 star simply because I couldn't find a reason for regret.  It's compact, lightweight, and the carabiner-styled clip is a nice touch.  This is one of those items that should only be considered for small/quick applications.  Opening boxes, letters, a quick cutting of rope, etc.  But definitely not for the dragon or zombie slayers.It's just a simple flip-open lock-blade.  No nonsense.The handle is made of a solid piece of hard plastic resin, allowing it to survive many drops and it's overall construction will see it last thru a large number of small applications and functions.  Though, it doesn't feel very comfortable to grip tightly.  Another flaw I found in it's design (though it really couldn't be avoided) is the bottle opener.  Because it's the same width of the blade, the tips of it can be a little ""pokey"" to the hands.  Nothing too sharp, but just something to be aware of.All this with an equally compact price tag...this is a great stocking-stuffer.  Nothing more.","RVYUEEDIKXZQ0",,,,,,,,,,,,"A nice little novelty lock-blade knife","https://www.amazon.com/gp/customer-reviews/RVYUEEDIKXZQ0/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F144RYGN","Reviewed in the United States on May 22, 2025",,,"amzn1.account.AFJCVLUQAAA42ZXJJR7NMJSXKSPA","https://www.amazon.com/gp/profile/amzn1.account.AFJCVLUQAAA42ZXJJR7NMJSXKSPA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: Multitool With No Engraving","B0F144RYGN","Style","Multitool With No Engraving",,,,
"United States",,"2025-05-21",,"allStars","https://www.amazon.com/VERTHMOE-Fathers-Dad-Nothing-Daughter/dp/B0F144RYGN/ref=zg_bsnr_c_hi_d_sccl_7/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F144RYGN&th=1","true","false","false","5",,,"B0F144RYGN","B0F144RYGN","3",,"Pretty nice and convenient knife/blade. I ordered it mostly to open packages and the convenience of have it at hand every time. Blade is sharp and sturdy. The only problem with this is that opening it is a little bit of a pain. There’s no smoothness to it and it’s actually kind of difficult to grab the blade to open it if you got bigger fingers due to the bottle opener area.Overall pretty functional, just bit the greatest design for quick release.","R2BHWY7VC5QOHY",,,,,,,,,,,,"It’s ok. Works","https://www.amazon.com/gp/customer-reviews/R2BHWY7VC5QOHY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F144RYGN","Reviewed in the United States on May 21, 2025",,,"amzn1.account.AHRMUYKBLRJDXOPRHLL6SCOCK7JA","https://www.amazon.com/gp/profile/amzn1.account.AHRMUYKBLRJDXOPRHLL6SCOCK7JA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: Multitool With No Engraving","B0F144RYGN","Style","Multitool With No Engraving",,,,
"United States",,"2025-05-24",,"allStars","https://www.amazon.com/VERTHMOE-Fathers-Dad-Nothing-Daughter/dp/B0F144RYGN/ref=zg_bsnr_c_hi_d_sccl_7/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F144RYGN&th=1","true","false","false","6",,,"B0F144RYGN","B0F144RYGN","5",,"I ordered the VERTHMOE Box Cutter with Bottle Opener primarily as a box cutter.  I cut-up a lot of boxes in a week's time and wanted a box cutter that was smaller in size, and I could hook on a belt loop or carry in my pocket.  The buckle ring makes is convenient to carry around and keep up with around the house.  The built-in safety locking spacer keeps blade in place making the box cutter secure, sturdy. and safe to use. The handle is comfortable to grip, and I like the stylish compact design.Pros:Versatile—works as both a box cutter and bottle openerCompact and lightweight—easy to carrySafety locking spacer for added securityComfortable and durable ABS (Acrylonitrile Butadiene Styrene) plastic handleStylish designCons:Not suitable for heavy-duty cutting tasksThis box cutter is ideal for dismantling shipping boxes.  I like that it is easy to carry and use for my purposes. I recommend the VERTHMOE Box Cutter with Bottle Opener!","R2SLDCD420LV3M","https://m.media-amazon.com/images/I/61hSSfVoZeL._SY88.jpg","https://m.media-amazon.com/images/I/71ooaFEg8gL._SY88.jpg",,,,,,,,,,"Compact, lightweight, ideal as a box cutter","https://www.amazon.com/gp/customer-reviews/R2SLDCD420LV3M/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F144RYGN","Reviewed in the United States on May 24, 2025",,,"amzn1.account.AG5L34JNU6AE4BZO6O6672OSUNAQ","https://www.amazon.com/gp/profile/amzn1.account.AG5L34JNU6AE4BZO6O6672OSUNAQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: Multitool With No Engraving","B0F144RYGN","Style","Multitool With No Engraving",,,,
"United States",,"2025-05-23",,"allStars","https://www.amazon.com/VERTHMOE-Fathers-Dad-Nothing-Daughter/dp/B0F144RYGN/ref=zg_bsnr_c_hi_d_sccl_7/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F144RYGN&th=1","true","false","false","7",,,"B0F144RYGN","B0F144RYGN","4",,"I hung this on the handle of my gardening bag.  It is small, lightweight, and is sharp enough to open up the tough soil bags efficiently.  It folds away easily and completely so I don't poke myself when bending over or squatting in the garden.  I do not appreciate the pop bottle opener as it tends to catch on things.  I am not sure the knife edge will be easy to keep sharp, which is why this loses 1 star.  It is easy to operate, is built well enough for the price and keeps me from dulling my good pocketknives when I am in the garden and need a quick access blade.","RQCX5JBQOZHD5",,,,,,,,,,,,"Great garden knife!","https://www.amazon.com/gp/customer-reviews/RQCX5JBQOZHD5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F144RYGN","Reviewed in the United States on May 23, 2025",,,"amzn1.account.AGXRABTMWZHNEBLWOY2ZZHA7RADQ","https://www.amazon.com/gp/profile/amzn1.account.AGXRABTMWZHNEBLWOY2ZZHA7RADQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: Multitool With No Engraving","B0F144RYGN","Style","Multitool With No Engraving",,,,
"United States",,"2025-05-03",,"allStars","https://www.amazon.com/VERTHMOE-Fathers-Dad-Nothing-Daughter/dp/B0F144RYGN/ref=zg_bsnr_c_hi_d_sccl_7/132-8474279-2690144?pd_rd_w=YAwA9&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F144RYGN&th=1","true","false","false","8",,,"B0F144RYGN","B0F144RYGN","5",,"It's a very cool and cute knife. It's bigger than it seems and comes with a good edge on it. Good ergonomics and grip too. The lock is a liner lock. It's secure, but note that it clicks twice when fully opened & locked. At one click, the blade can still be folded shut again. Check that the liner is angled into the locked position.The bottle opener design is bound to catch on your pockets and tear threads, so I recommend clipping this to a belt loop or external piece of gear. The opener does also act kind of like a flipper to help you open the knife.It's secured together by Torx screws so you'll need that driver set to do any work on it.It's a fun & giftable knife, and small enough to EDC. This blade shape is pretty good for shaving kindling to get a fire going. It also wouldn't be bad for making pulled pork or peeling carrots. It opens tape & boxes just fine. In a pinch, the large hanger mechanism could be used kinda like a clothespin, to pin something up or to keep something rolled up. Don't put too much strain on that hanger loop though!Cool and recommended item!","R1OR4TCE7TIIUJ","https://m.media-amazon.com/images/I/71RSgKlMMGL._SY88.jpg",,,,,,,,,,"3 people found this helpful","I dig it.","https://www.amazon.com/gp/customer-reviews/R1OR4TCE7TIIUJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F144RYGN","Reviewed in the United States on May 3, 2025",,,"amzn1.account.AEORS7APOVR6T77JHQZ3EJUPOKBA","https://www.amazon.com/gp/profile/amzn1.account.AEORS7APOVR6T77JHQZ3EJUPOKBA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: Multitool With No Engraving","B0F144RYGN","Style","Multitool With No Engraving",,,,
"Germany",,"2025-05-30",,"allStars","https://www.amazon.com/Let-All-That-Imagine-Light/dp/B0DYF13YLT/ref=zg_bsnr_c_music_d_sccl_4/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0DYF13YLT&psc=1","false","true","true","1",,,"B0DYF13YLT","B0DYF13YLT","4",,"Von dieser Veröffentlichung hab ich schon sehr früh erfahren und deshalb sehr darauf hingefiebert.Doch dann, was soll ich sagen? Ich bin enttäuscht!Nicht falsch verstehen, die CD ist richtig gut, mir hat bisher jeder Song gefallen. Doch meine Erwartungshaltung war einfach höher bei Garbage.Ich vermisse die Vielfalt auf der CD. Alles klingt gut, alles klingt nach Garbage, aber irgendwie klingt alles so ähnlich! Sonst haben ihre Alben immer so viel Varianz! Ein Song ist mir viel zu schnell, bis ich mich dran gewöhnt habe, ein anderer ist langsam und melancholisch, das nächste wieder ganz anders. Hier nicht! Es ist nicht alles total gleich, es ist nicht schlecht aber einfach nicht so gut wie erhofft.Oder hatte ich einfach nur einen schlechten Tag oder zu hohe Erwartungen? Das werden die nächsten Wochen zeigen.","R1YN2KZTFMG22S",,,,,,,,,,,,"Ich bin enttäuscht, aber auf hohem Niveau",,"Reviewed in Germany on May 30, 2025",,,,,"","B0DYF13YLT",,,,,,
"United States",,"2025-05-21",,"allStars","https://www.amazon.com/Even-Arcadia-Sleep-Token/dp/B0F1CH6QMK/ref=zg_bsnr_c_music_d_sccl_5/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F1CH6QMK&psc=1","false","false","true","1",,,"B0F1CH6QMK","B0F1CH6QMK","5",,"When I was four years old I kept imagining different kinds of bands that could make me excited to listen to music. The two key kinds of groups are essentially both idm based metalcore and can be broken down into fire (bring me the horizon, wage war, underoath) and water (sleep token, make them suffer, spiritbox). The reason I specifically loved this one is I was a boy who liked cartoon men and monsters who wanted a power rangers cd- something I could study that was an unusual color like purple or pink. This album is nasty- I've Had Boyfriends Before and the ingredients list based reality of what this is - is very Nasty. I Do want this published because I think it's incredible that a man can play these songs in a power rangers costume and not be called dino-core-but I will say-The electronic/vocal passage on dangerous sounds like being locked in a room with shaggy during an led lights Beer party. There are heavy riffs that sound very aqua monster as in To Say like VEnom- it sounds very intentional- it wouldn't make sense for it not to be based on the research I've done? Otherwise- it's very unique, honestly. The closest comparison I can think of is the 1975, but interestingly enough, this one feels a lot less like queer bait. There's an American Football based passage on gethsemane - but - it's very successfully not gross (I'm pretty sure the riffs on that album are supposed to be). All of the metal moments are great. It's super fun. The hard back case is beatiful- I love a solid plastic case. And it's literally purple with flags and swords and stuff.","R3R2D77RZ94YAC",,,,,,,,,,,"One person found this helpful","This Album is finally here","https://www.amazon.com/gp/customer-reviews/R3R2D77RZ94YAC/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F1CH6QMK","Reviewed in the United States on May 21, 2025",,,"amzn1.account.AGYOI7ECM3DW6HR5RPP46DOZZHEA","https://www.amazon.com/gp/profile/amzn1.account.AGYOI7ECM3DW6HR5RPP46DOZZHEA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F1CH6QMK",,,,,,
"United States",,"2025-05-11",,"allStars","https://www.amazon.com/Even-Arcadia-Sleep-Token/dp/B0F1CH6QMK/ref=zg_bsnr_c_music_d_sccl_5/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F1CH6QMK&psc=1","false","false","true","2",,,"B0F1CH6QMK","B0F1CH6QMK","5",,"I’ve been playing this on repeat over and over since it was released Thursday night.  This album is all good.  Not a bad song on the thing.  My favorites are Look to Windward, Emergence, Past Self, Caramel, and Gethsemane.  This album is so interesting to hear with the musical breakdowns and change ups.  Different styles; hip hop, rap, jazz, electric, pop, metal it’s got it all.  Every musician is fantastic and they do the deity known as Sleep a reverential ritual every song.  This feels like a very emotionally revealing album for the band and it works brilliantly.  I bought the CD form which is great except I wish the lyrics were posted but they are not.  Very bare bones slip with band name and record label.  This goes with the Sleep Token aesthetic or lore so I get it.  Just something I like to have to learn the lyrics of songs.  Anyway, fantastic album.  Like the title says, just buy it!","R215LIM38K5P14",,,,,,,,,,,"6 people found this helpful","Just buy It! Sleep demands reverence.","https://www.amazon.com/gp/customer-reviews/R215LIM38K5P14/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F1CH6QMK","Reviewed in the United States on May 11, 2025",,,"amzn1.account.AGRTODNLF4HHWVTLNRB4VHIFOGMA","https://www.amazon.com/gp/profile/amzn1.account.AGRTODNLF4HHWVTLNRB4VHIFOGMA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F1CH6QMK",,,,,,
"United States",,"2025-05-30",,"allStars","https://www.amazon.com/Even-Arcadia-Sleep-Token/dp/B0F1CH6QMK/ref=zg_bsnr_c_music_d_sccl_5/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F1CH6QMK&psc=1","false","false","true","3",,,"B0F1CH6QMK","B0F1CH6QMK","5",,"This album arrived on release day. I have to say, it is the most amazing Sleep Token album ever! I highly recommend you pick up a copy of this album on CD, or vinyl! This album is a big step up from Sleep Token's third album, ""Take Me Back to Eden"". My favorite songs from this album are ""Dangerous"", ""Even In Arcadia"", ""Damocles"", and ""Gethsemane"". Vessel's vocals are superb on this album. And the instrumentation on this album is fantastic. Please don't hesitate! Go grab a copy of this beautiful masterpiece! You won't be disappointed!","R2B4PX0K8ILJYL",,,,,,,,,,,,"""Even In Arcadia"" is a fantastic Sleep Token album! Glad I pre-ordered this album on CD!","https://www.amazon.com/gp/customer-reviews/R2B4PX0K8ILJYL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F1CH6QMK","Reviewed in the United States on May 30, 2025",,,"amzn1.account.AFQPIYWFUDB73AJOQWZ3FVWAL3HQ","https://www.amazon.com/gp/profile/amzn1.account.AFQPIYWFUDB73AJOQWZ3FVWAL3HQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F1CH6QMK",,,,,,
"United States",,"2025-05-24",,"allStars","https://www.amazon.com/Even-Arcadia-Sleep-Token/dp/B0F1CH6QMK/ref=zg_bsnr_c_music_d_sccl_5/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F1CH6QMK&psc=1","false","false","true","4",,,"B0F1CH6QMK","B0F1CH6QMK","5",,"I was so scared that this album wouldn’t be as good as their previous ones, they got so popular and I was spooked that maybe their music wouldn’t suffer trying to pander to wider audiences but I can say this is one of their best albumsA great mix of hard and funky getting you hot and bothered in one song only to have you crying in the shower the nextCan’t recommend this band enough to people","R22GFCK1BM2LQ8",,,,,,,,,,,,"Another hit to an amazing discography","https://www.amazon.com/gp/customer-reviews/R22GFCK1BM2LQ8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F1CH6QMK","Reviewed in the United States on May 24, 2025",,,"amzn1.account.AGVIBIQBR5OV5VFIF23ODSTKI2NA","https://www.amazon.com/gp/profile/amzn1.account.AGVIBIQBR5OV5VFIF23ODSTKI2NA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F1CH6QMK",,,,,,
"United States",,"2025-05-16",,"allStars","https://www.amazon.com/Even-Arcadia-Sleep-Token/dp/B0F1CH6QMK/ref=zg_bsnr_c_music_d_sccl_5/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F1CH6QMK&psc=1","false","false","true","5",,,"B0F1CH6QMK","B0F1CH6QMK","4",,"An album of love, love lost and depression. The music is beautiful but don't expect it to sound like their rock songs as most of them are softer and more pop like or somber. Still gorgeous and can feel the emotions of Vessel dealing with the challenges of having some not so good fans.First disc had this weird scratching sound on the first song, but it was an easy replace.","R2036513BA8P7J",,,,,,,,,,,"One person found this helpful","1st disc damaged, music itself beautiful","https://www.amazon.com/gp/customer-reviews/R2036513BA8P7J/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F1CH6QMK","Reviewed in the United States on May 16, 2025",,,"amzn1.account.AGDMAJFZEPPGF5IKEM5L7N34KBBA","https://www.amazon.com/gp/profile/amzn1.account.AGDMAJFZEPPGF5IKEM5L7N34KBBA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F1CH6QMK",,,,,,
"United States",,"2025-05-20",,"allStars","https://www.amazon.com/Even-Arcadia-Sleep-Token/dp/B0F1CH6QMK/ref=zg_bsnr_c_music_d_sccl_5/132-8474279-2690144?pd_rd_w=b8wxt&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=0AZK4J24X53RJBQ01M5Z&pd_rd_wg=Ttbyb&pd_rd_r=f2a92114-58f8-44c7-b920-8d2fd4bb5aaa&pd_rd_i=B0F1CH6QMK&psc=1","false","false","true","6",,,"B0F1CH6QMK","B0F1CH6QMK","5",,"For fans of Sleep Token, this is the next step into their eclectic mysterious musical world. These songs have played in my head from the first moment I heard them. They are rock. They are metal. They are a lot of things. Their lore is a rabbit hole. They are amazing. This album is an experience you can't miss.","R3B53RL23FPZMJ",,,,,,,,,,,,"Sleep Token's newest addition will capture you","https://www.amazon.com/gp/customer-reviews/R3B53RL23FPZMJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F1CH6QMK","Reviewed in the United States on May 20, 2025",,,"amzn1.account.AGKVP6DZKXRFL3HLBZGSOYS2FYSA","https://www.amazon.com/gp/profile/amzn1.account.AGKVP6DZKXRFL3HLBZGSOYS2FYSA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F1CH6QMK",,,,,,
