"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewImages/16","reviewImages/17","reviewImages/18","reviewImages/19","reviewImages/20","reviewImages/21","reviewImages/22","reviewImages/23","reviewImages/24","reviewImages/25","reviewImages/26","reviewImages/27","reviewImages/28","reviewImages/29","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2021-01-31",,"allStars","https://www.amazon.com/Texas-Chainsaw-Massacre-Beginning-Limited/dp/B0FBHM2FQ2/ref=zg_bs_c_movies-tv_d_sccl_17/132-8474279-2690144?pd_rd_w=wMTh1&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0FBHM2FQ2&psc=1","false","false","true","5",,,"B0FBHM2FQ2","B0FBHM2FQ2","5",,"Many viewers found The Texas Chainsaw Massacre (2003) to be needlessly mean shock cinema. But I always found it truly appropriate for the inherently cruel story and characters. They were meant to be insidious psychopathic cannibals, right? So following in the same shocking vein, this prequel opens with a viscerally graphic birth scene complete with a slimy animatronic fetus on the floor of a slaughterhouse. That visual alone ought to inform you if this film is for you. Clearly, it’s trying to push the limits of the 2003 reboot.The unsightly baby is rescued from an offal dumpster and taken to the old Hewitt house; the opening credit sequence is littered with visuals of lacerated flesh and the sounds of wet chunks of meat being squeezed between fingers; and the language describing Thomas “Leatherface” Hewitt (Andrew Bryniarski; The Texas Chainsaw Massacre, Mother’s Day) is not just culturally insensitive, but brutal.In current day 1969 two twenty-something couples are driving across the country. After a car accident, Bailey (Diora Baird; Night of the Demons, 30 Days of Night: Dark Days), Chrissie (Jordana Brewster; The Faculty), Eric (Matt Bomer; American Horror Story, The Sinner) and Dean (Taylor Handley; Bird Box) are picked up by the sheriff and taken to his home. A glowing example of psychopathy, “Sheriff Hoyt” (R. Lee Ermey; The Texas Chainsaw Massacre, The Rift, The Frighteners, Up from the Depths, The Watch) takes every opportunity to rattle our senses as the most vile entity we meet in this story. Leatherface is an animal, but Hoyt is a true monster.The pacing is strong. True to its 2003 and 1974 source material, this movie’s violence is jarringly abrupt and abundant. From roadkilled cow and dispatched bikers, to hammer homicide and peeling off entire faces, the action starts right away and takes few breaks from shocking us. For example, Leatherface’s hammer game is strong in this movie! Not since Annie Wilkes in Misery (1990) have I seen someone so brutally hobbled, making bone meal out of a poor guy’s knees.This Leatherface is also among the grossest (although not so perverted as in The Texas Chainsaw Massacre 2), with a degenerative skin disease and his arms seem perpetually discolored in dry oxidized blood. He’s always sweaty, he’s always filthy, and his presence feels the most menacing of any TCM film (1974-2017).We see heads get blown apart, horrendous beatings, someone getting chainsawed in half, legs are amputated on screen, and skin get flayed before our eyes. We also enjoy (I think) the most chainsaw deaths and attacks of the entire franchise from originals to reboots. Personally, I’d say director Jonathan Liebesman (Darkness Falls, Battle Los Angeles, Wrath of the Titans) did well by TCM fans, and his amped up brutality really just seems to follow the trend in TCM movies leading up to this.This movie is a blast for gorehounds! I haven’t seen 2003 recently enough to say for sure, but this and 1986 might just be my two favorite TCM movies.","RHR8XZWHORH7K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18 people found this helpful","Incredibly gory, abruptly brutal, and unrelenting in its indecency. My favorite Leatherface, too!","https://www.amazon.com/gp/customer-reviews/RHR8XZWHORH7K/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0FBHM2FQ2","Reviewed in the United States on January 31, 2021",,,"amzn1.account.AGR3C4ROXST5MPXIS2IKESMH7WOQ","https://www.amazon.com/gp/profile/amzn1.account.AGR3C4ROXST5MPXIS2IKESMH7WOQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0FBHM2FQ2",,,,,,
"Italy",,"2025-04-01",,"allStars","https://www.amazon.com/Texas-Chainsaw-Massacre-Beginning-Limited/dp/B0FBHM2FQ2/ref=zg_bs_c_movies-tv_d_sccl_17/132-8474279-2690144?pd_rd_w=wMTh1&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0FBHM2FQ2&psc=1","false","true","true","1",,,"B0FBHM2FQ2","B0FBHM2FQ2","5",,"Great...","R38052384GG0MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great...",,"Reviewed in Italy on April 1, 2025",,,,,"","B0FBHM2FQ2",,,,,,
"United Kingdom",,"2013-06-19",,"allStars","https://www.amazon.com/Texas-Chainsaw-Massacre-Beginning-Limited/dp/B0FBHM2FQ2/ref=zg_bs_c_movies-tv_d_sccl_17/132-8474279-2690144?pd_rd_w=wMTh1&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0FBHM2FQ2&psc=1","false","true","true","2",,,"B0FBHM2FQ2","B0FBHM2FQ2","5",,"Yes the original tcm will always be the best but tcm the beginning is the most brutal and darkest with the most gore of them all  i like that  redneck aspekt looks like a real feast of hungry gore and that atmosphere well mixed with darkness will smash you to the ground if you watched the new one of 2013 you will see that if you compare them that this tcm the beginning 2006 movie is way better than the 2013 one and that this old 2006 one has far more gore so in the end the texas chainsaw massacre the beginning may be the most brutal horror movie ever crap on hostel, hostel is boring saw is boring to and even wrong turn or inbred is not as dark and crazy as this finerly a movie that is worthy of the name  Texas Chainsaw Massacre and for the ones that dout it come on show  me a movie as brutal and gory as this the french movie inside is crazy but not as crazy as this, the collector 1 and 2 from the makers of saw that is more brutal than the saw franchise is crazyly brutal but still under this, saw 3 no dosent reach this, no all the movies i mentioned are good and some are my fovorites but wont reach this movie is a beast itself standing out of the slasher genre and torture genre like said before this is the most brutal and dark movie with most gore ever until today : 19.06.2013 outstanding dont look away and dont try to throwup enjoy it jonah from germany","R6R29709BOSIL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gore and amazing darkness of Texas",,"Reviewed in the United Kingdom on June 19, 2013",,,,,"","B0FBHM2FQ2",,,,,,
"Mexico",,"2024-09-16",,"allStars","https://www.amazon.com/Texas-Chainsaw-Massacre-Beginning-Limited/dp/B0FBHM2FQ2/ref=zg_bs_c_movies-tv_d_sccl_17/132-8474279-2690144?pd_rd_w=wMTh1&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0FBHM2FQ2&psc=1","false","true","true","3",,,"B0FBHM2FQ2","B0FBHM2FQ2","5",,"Es un estupendo producto, contiene:1 disco DVDAudio original en ingles 5.1Subtitulos en español únicamenteWidescreenRegión 1ExtrasEscenas borradas y extendidas, comentarios del directorDocumentales muy recomendable para la colección, el envío como siempre excelente, gracias.","R8HHTLI2A9CHP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Llegó el día indicado",,"Reviewed in Mexico on September 16, 2024",,,,,"","B0FBHM2FQ2",,,,,,
"Spain",,"2020-12-27",,"allStars","https://www.amazon.com/Texas-Chainsaw-Massacre-Beginning-Limited/dp/B0FBHM2FQ2/ref=zg_bs_c_movies-tv_d_sccl_17/132-8474279-2690144?pd_rd_w=wMTh1&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0FBHM2FQ2&psc=1","false","true","true","4",,,"B0FBHM2FQ2","B0FBHM2FQ2","5",,"Buen Blu-ray con extras","RDBVGKI19K50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buena compra",,"Reviewed in Spain on December 27, 2020",,,,,"","B0FBHM2FQ2",,,,,,
"Canada",,"2023-10-13",,"allStars","https://www.amazon.com/Texas-Chainsaw-Massacre-Beginning-Limited/dp/B0FBHM2FQ2/ref=zg_bs_c_movies-tv_d_sccl_17/132-8474279-2690144?pd_rd_w=wMTh1&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0FBHM2FQ2&psc=1","false","true","true","5",,,"B0FBHM2FQ2","B0FBHM2FQ2","5",,"Disque grafigné","RHS67U4IYPF9C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Woin",,"Reviewed in Canada on October 13, 2023",,,,,"","B0FBHM2FQ2",,,,,,
"United States",,"2025-05-10",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","1",,,"B01E6WOVX4","B01E6WOVX4","5",,"I have been avoiding Hint, I thought it was like Ice, way too sweet for me. This is the most refreshing flavored drinks I've ever tried. Usually I drink flavored seltzer, but this is great. I shared one with my cousin and she wanted more. The flavor is not too overwhelming, tastes great, and really cooled me down. No sweetners! I love the different flavors. I just ordered 3 more packs of 9. We went looking at local stores Friday, they didn't have any. I really recommend them. Please Amazon don't leave the packages on the ground, a cat sprayed them. Put them up on a table next to my gate.","R6A4JE55FK33S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One person found this helpful","Tastes great!","https://www.amazon.com/gp/customer-reviews/R6A4JE55FK33S/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 10, 2025",,,"amzn1.account.AFJ3QH4BXKODRGV5QFIB4UOROKDA","https://www.amazon.com/gp/profile/amzn1.account.AFJ3QH4BXKODRGV5QFIB4UOROKDA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: White Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","White Variety Pack","Size","16 Fl Oz (Pack of 12)",,
"United States",,"2025-05-13",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","2",,,"B01E6WOVX4","B01E6WOVX4","5",,"This is the perfect flavored water. It is just water and natural flavors but the flavors are way better than anything else I have tried. This variety pack is my favorite, especially with the Orange Vanilla and the Lemon Zest (which is Lemon and Vanilla). I am pregnant so I have been searching for the perfect summer beach/pool drink and I definitely found it! I am going to be drinking a lot of water this summer and Hint really makes it so easy to get all the water I need.","RSOC8E1E3KZ2K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perfect summer drink - especially when Pregnant!","https://www.amazon.com/gp/customer-reviews/RSOC8E1E3KZ2K/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 13, 2025",,,"amzn1.account.AFO3HPGO65L3Q4RIG3JYKJNJLFLA","https://www.amazon.com/gp/profile/amzn1.account.AFO3HPGO65L3Q4RIG3JYKJNJLFLA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: Summer Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Summer Variety Pack","Size","16 Fl Oz (Pack of 12)",,
"United States",,"2025-05-28",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","3",,,"B01E6WOVX4","B01E6WOVX4","5",,"Easy way to meet my daily water requirement. I can’t stand plain water. Hint has just a little fruit taste that makes a refreshing drink. I sometimes add a piece of fruit to my hint bottle such as a strawberry or orange slice. I like that I can buy packs of all one flavor or a variety.","R3HTUM3KS5C7T1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One person found this helpful","Refreshing, affordable, healthy alternative to plain water!","https://www.amazon.com/gp/customer-reviews/R3HTUM3KS5C7T1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 28, 2025",,,"amzn1.account.AEADRKZ4ICGX6N5UNIRAGAKQNHKA","https://www.amazon.com/gp/profile/amzn1.account.AEADRKZ4ICGX6N5UNIRAGAKQNHKA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: Best Sellers Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Best Sellers Variety Pack","Size","16 Fl Oz (Pack of 12)",,
"United States",,"2025-05-17",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","4",,,"B01E6WOVX4","B01E6WOVX4","5",,"I can only randomly find this flavor in stores, so I jumped online to find it!  Ninety-nine percent of the time I find what I'm looking for here, and I was excited when it popped up right away! I'm not a big water drinker, so that little bit of coconut flavor is perfect! Sometimes I add a stevia packet if I'm craving a little sweetness. I would definitely recommend this coconut-hint water!","RZRHVJV52DVJ6","https://m.media-amazon.com/images/I/71wuGKTZSJL._SY88.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Glad I was able to find this flavor!","https://www.amazon.com/gp/customer-reviews/RZRHVJV52DVJ6/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 17, 2025",,,"amzn1.account.AFSDDA7HYPFOQJCCZZRLEWNA4BYQ","https://www.amazon.com/gp/profile/amzn1.account.AFSDDA7HYPFOQJCCZZRLEWNA4BYQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: Coconut, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Coconut","Size","16 Fl Oz (Pack of 12)",,
"United States",,"2025-05-12",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","5",,,"B01E6WOVX4","B01E6WOVX4","4",,"I just did not love this special edition offering.  None of them actually taste BAD, but I don't care for the vanilla-y non-fruit flavoring that suggests ""ice cream"" . For example- The orange is very suggestive of an orange creamsicle, the cherry berry burst tastes exactly like a melted Red/White/Blue rocket kind of popsicle we all remember.  Gave 4 stars because it's still Hint, lol.Again, none of this tastes BAD... who doesn't love a Creamsicle?  But those aren't the flavors I personally go for in Hint water, I much prefer straight fruit types.  Even and especially smashups, but without any other kind of non-fruit flavor profile mixed in.I didn't care for the Holiday special edition for the same reason- disliked the chocolate taste of the peppermint bark flavor, disliked the cinnamon essence in the apple flavor- made it taste oddly ""dusty"".  Love chocolate and cinnamon both, just not in my water.Now, a plain spearmint or peppermint flavor water would be AWESOME- maybe some of you remember MetroMint water?  I miss that brand, and I miss Hint's cucumber flavor too, but those are easy to make for yourself.But I digress... Back to Summer Edition...  They don't taste bad.  Just be aware that they aren't plain fruit essences, the flavors suggest ""ice cream/popsicle"", so they taste different than your usual single fruit or smashup fruits Hint.  It seems now that that's how any future Special Eds will be, fruit flavor but with additional ""seasonal"" flavors added.Try it if you don't mind the extra non-fruit flavor!","RGAVDD3J5V5OP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One person found this helpful","Be aware- These are not straight fruit flavors, these have hints of non fruit flavors too.","https://www.amazon.com/gp/customer-reviews/RGAVDD3J5V5OP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 12, 2025",,,"amzn1.account.AGTDB43JGTQKFYIB4K37SE2T5FYQ","https://www.amazon.com/gp/profile/amzn1.account.AGTDB43JGTQKFYIB4K37SE2T5FYQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: Summer Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Summer Variety Pack","Size","16 Fl Oz (Pack of 12)",,
"United States",,"2025-05-26",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","6",,,"B01E6WOVX4","B01E6WOVX4","5",,"My Mom likes these drinks. She also like these flavors.  These have no sugar. These have no fizz to them; but they do come with fizz if you want. Perfect size for travel as well.  These are also better cold which makes it refreshing.","R1YQT885JRKAF7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great drink","https://www.amazon.com/gp/customer-reviews/R1YQT885JRKAF7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 26, 2025",,,"amzn1.account.AGUO6MHHCEA5N2NRFJKOPQPHWXAQ","https://www.amazon.com/gp/profile/amzn1.account.AGUO6MHHCEA5N2NRFJKOPQPHWXAQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: Best Sellers Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Best Sellers Variety Pack","Size","16 Fl Oz (Pack of 12)",,
"United States",,"2025-05-21",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","7",,,"B01E6WOVX4","B01E6WOVX4","5",,"Water is indeed life but all  thanks to Hint!!!! It's SO refreshing especially when chilled, balanced sweetness and not carbonated like sparkling water. The boxes can be heavy to transport if you are petite like me and order in bulk but that does not deter me from ordering it always.","R79351YIU83WD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great Taste","https://www.amazon.com/gp/customer-reviews/R79351YIU83WD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 21, 2025",,,"amzn1.account.AFXIL4SXXMFPORPYDW4ZT5RIZMJQ","https://www.amazon.com/gp/profile/amzn1.account.AFXIL4SXXMFPORPYDW4ZT5RIZMJQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: Best Sellers Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Best Sellers Variety Pack","Size","16 Fl Oz (Pack of 12)",,
"United States",,"2025-05-22",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","false","true","8",,,"B01E6WOVX4","B01E6WOVX4","4",,"I love many flavors of Hint. It has helped me increase my water intake without any sugar. The orange vanilla cream was awful though. Would not buy the summer combo again for that reason. Also, the package didn't hold up in shipping. It was in a larger box with another item and a little bit of paper filler, but the bottles were all out of the package. Thankfully none of them broke.","RBNKOF18I4RGL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One person found this helpful","Some ok flavors, some not ok.","https://www.amazon.com/gp/customer-reviews/RBNKOF18I4RGL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01E6WOVX4","Reviewed in the United States on May 22, 2025",,,"amzn1.account.AHCRJLXBZVSFPCYIRJDNPCXTG6IQ","https://www.amazon.com/gp/profile/amzn1.account.AHCRJLXBZVSFPCYIRJDNPCXTG6IQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Flavor Name: Purple Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Purple Variety Pack","Size","16 Fl Oz (Pack of 12)",,
"Canada",,"2020-12-19",,"allStars","https://www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_c_grocery_d_sccl_13/132-8474279-2690144?pd_rd_w=G4RpL&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01E6WOVX4&psc=1","false","true","true","1",,,"B01E6WOVX4","B01E6WOVX4","2",,"Wasn't as good as I expected","R1C7WMZI6ABX7G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wouldn't buy again",,"Reviewed in Canada on December 19, 2020",,,,,"Flavor Name: Best Sellers Variety Pack, Size: 16 Fl Oz (Pack of 12)","B01E6WOVX4","Flavor Name","Best Sellers Variety Pack","Size","16 Fl Oz (Pack of 12)",,
